MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
Y, , ,Nifty GS 4 8Yr,      2499.39,      2499.79,      2499.79,      2494.44,      2495.70,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 11 15Yr,      2467.95,      2468.41,      2468.41,      2461.38,      2463.35,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 15YrPlus,      2708.20,      2708.73,      2708.91,      2705.68,      2706.38,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS Compsite,      2357.82,      2358.23,      2358.23,      2352.82,      2354.06,0,0,Y, ,0,          .00,          .00
Y, , ,NIFTY HEALTHCARE,      8115.85,      7919.45,      7994.50,      7781.45,      7801.40,0,0,Y, ,0,      9275.15,      6482.80
Y, , ,NIFTY CONSR DURBL,     27572.50,     26713.35,     27117.95,     26462.50,     26549.35,0,0,Y, ,0,     30892.40,     14089.55
Y, , ,NIFTY OIL AND GAS,      7340.55,      7158.70,      7218.60,      6943.65,      6960.15,0,0,Y, ,0,      8284.75,      4632.70
Y, , ,NIFTY500 MULTICAP,      9399.90,      9098.95,      9175.50,      8891.15,      8905.60,0,0,Y, ,0,     10475.45,      5531.55
Y, , ,NIFTY LARGEMID250,      9365.75,      9077.90,      9155.70,      8871.40,      8884.30,0,0,Y, ,0,     10495.35,      5635.20
Y, , ,NIFTY MID SELECT,      7095.40,      6890.15,      6932.70,      6644.75,      6660.25,0,0,Y, ,0,      8124.45,      5520.25
Y, , ,NIFTY TOTAL MKT,      8064.10,      7812.10,      7881.00,      7639.40,      7654.70,0,0,Y, ,0,      8833.95,      6252.10
Y, , ,NIFTY MICROCAP250,      9711.45,      9340.30,      9434.65,      9048.90,      9058.80,0,0,Y, ,0,     11249.55,      5802.95
Y, , ,NIFTY IND DIGITAL,      6229.30,      6035.90,      6097.50,      5873.25,      5894.00,0,0,Y, ,0,      7365.45,      4755.25
 , , , , , , , , , , ,Y, , , , 
 , , , , , , , , , , ,Y, , , , 
 , , ,NIFTY 50 Sec, , , , , , , ,Y, , , , 
N,EQ,ADANIPORTS,ADANI PORT & SEZ LTD,       706.70,       682.00,       688.00,       651.95,       654.85,               6385611547.40,9547717,Y, ,147255,       901.00,       638.10
N,EQ,ASIANPAINT,ASIAN PAINTS LIMITED,      3237.20,      3130.00,      3197.80,      3051.50,      3069.05,               5674961701.10,1823450,Y, ,146060,      3590.00,      2260.00
N,EQ,AXISBANK,AXIS BANK LIMITED,       777.20,       752.40,       769.15,       725.30,       730.30,               9762090510.50,13085009,Y, ,236851,       866.90,       626.65
N,EQ,BAJAJ-AUTO,BAJAJ AUTO LIMITED,      3580.30,      3485.50,      3559.30,      3435.00,      3478.90,               2202825216.15,628362,Y, ,49664,      4347.00,      3027.05
N,EQ,BAJAJFINSV,BAJAJ FINSERV LTD.,     16133.60,     15600.00,     15895.90,     15200.00,     15245.20,               5616180420.90,361563,Y, ,73228,     19325.00,      8960.05
N,EQ,BAJFINANCE,BAJAJ FINANCE LIMITED,      7044.55,      6800.00,      6900.20,      6592.45,      6627.80,              13042454767.40,1930040,Y, ,192285,      8050.00,      4362.00
N,EQ,BHARTIARTL,BHARTI AIRTEL LIMITED,       704.40,       682.00,       688.55,       645.45,       670.90,               9548316519.05,14139461,Y, ,257679,       781.80,       499.55
N,EQ,BPCL,BHARAT PETROLEUM CORP  LT,       357.10,       349.00,       352.00,       331.10,       333.05,               2403800320.75,7047485,Y, ,122502,       503.00,       331.10
N,EQ,BRITANNIA,BRITANNIA INDUSTRIES LTD,      3511.15,      3439.50,      3504.00,      3414.00,      3446.00,               1834645419.85,529995,Y, ,47360,      4153.00,      3317.30
N,EQ,CIPLA,CIPLA LTD,       914.90,       899.80,       908.75,       888.15,       895.80,               1797191538.30,2003438,Y, ,71323,      1005.00,       738.10
N,EQ,COALINDIA,COAL INDIA LTD,       158.50,       154.00,       156.80,       149.00,       150.00,               1854467890.35,12115340,Y, ,101439,       203.80,       123.40
N,EQ,DIVISLAB,DIVI S LABORATORIES LTD,      4181.60,      4100.00,      4130.90,      3916.60,      3936.65,               2905162622.10,723045,Y, ,85104,      5425.10,      3153.30
N,EQ,DRREDDY,DR. REDDY S LABORATORIES,      4200.95,      4050.00,      4149.00,      4049.95,      4092.50,               2850034937.00,697127,Y, ,82004,      5614.60,      4049.95
N,EQ,EICHERMOT,EICHER MOTORS LTD,      2706.65,      2630.30,      2691.25,      2587.55,      2617.15,               2045093111.75,775965,Y, ,74770,      2994.00,      2303.70
N,EQ,GRASIM,GRASIM INDUSTRIES LTD,      1669.80,      1625.00,      1652.95,      1535.00,      1544.35,               1987558060.50,1255601,Y, ,61620,      1929.80,      1190.85
N,EQ,HCLTECH,HCL TECHNOLOGIES LTD,      1153.00,      1106.00,      1134.95,      1092.00,      1098.55,               6049293188.90,5469084,Y, ,176157,      1377.75,       891.00
N,EQ,HDFC,HDFC LTD,      2437.05,      2367.00,      2401.00,      2331.00,      2343.05,              12004079915.35,5058230,Y, ,218835,      3021.10,      2286.85
N,EQ,HDFCBANK,HDFC BANK LTD,      1500.90,      1449.90,      1474.95,      1407.15,      1419.40,              17111812498.00,11815383,Y, ,364952,      1725.00,      1353.00
N,EQ,HDFCLIFE,HDFC LIFE INS CO LTD,       569.05,       559.00,       560.00,       529.05,       532.95,               2992754591.65,5515851,Y, ,139046,       775.65,       529.05
N,EQ,HEROMOTOCO,HERO MOTOCORP LIMITED,      2670.65,      2618.60,      2624.60,      2440.00,      2490.40,               4860895277.40,1934361,Y, ,123943,      3510.90,      2310.00
N,EQ,HINDALCO,HINDALCO  INDUSTRIES  LTD,       518.70,       505.10,       527.40,       505.10,       517.65,              12880950985.50,24819208,Y, ,430406,       553.85,       305.40
N,EQ,HINDUNILVR,HINDUSTAN UNILEVER LTD.,      2260.40,      2200.00,      2242.00,      2160.30,      2171.40,               6590808324.60,2997629,Y, ,167767,      2859.30,      2120.00
N,EQ,ICICIBANK,ICICI BANK LTD.,       744.60,       712.90,       727.10,       702.30,       707.40,              20094236747.75,28023104,Y, ,378036,       867.00,       531.15
N,EQ,INDUSINDBK,INDUSIND BANK LIMITED,       950.70,       919.50,       934.30,       868.85,       875.65,               6541831937.50,7305449,Y, ,141833,      1242.00,       811.00
N,EQ,INFY,INFOSYS LIMITED,      1742.85,      1690.10,      1714.95,      1670.50,      1678.15,              22970021733.65,13592379,Y, ,376409,      1953.90,      1244.75
N,EQ,IOC,INDIAN OIL CORP LTD,       117.15,       114.95,       116.20,       109.30,       110.00,               1492992147.20,13232094,Y, ,118310,       141.50,        86.75
N,EQ,ITC,ITC LTD,       215.95,       210.00,       213.30,       207.00,       208.50,               8697718255.90,41341523,Y, ,223227,       265.30,       199.10
N,EQ,JSWSTEEL,JSW STEEL LIMITED,       614.70,       599.00,       604.50,       566.00,       569.35,               3216871464.95,5487481,Y, ,126101,       776.50,       392.05
N,EQ,KOTAKBANK,KOTAK MAHINDRA BANK LTD,      1886.10,      1834.35,      1874.40,      1776.75,      1794.85,               9047350745.25,4956043,Y, ,151914,      2253.00,      1626.00
N,EQ,LT,LARSEN & TOUBRO LTD.,      1820.30,      1783.25,      1800.00,      1751.00,      1757.35,               6423797117.20,3616355,Y, ,217872,      2078.55,      1306.00
N,EQ,M&M,MAHINDRA & MAHINDRA LTD,       850.30,       818.10,       831.90,       790.50,       795.80,               4596804093.05,5677898,Y, ,162423,       979.00,       724.65
N,EQ,MARUTI,MARUTI SUZUKI INDIA LTD.,      8698.85,      8402.00,      8587.25,      8155.00,      8210.15,               7895854502.15,947351,Y, ,141883,      9050.00,      6400.00
N,EQ,NESTLEIND,NESTLE INDIA LIMITED,     17926.65,     17730.00,     17968.70,     17560.00,     17744.75,               1985068653.50,112105,Y, ,27311,     20609.15,     16002.10
N,EQ,NTPC,NTPC LTD,       130.20,       127.00,       129.00,       123.65,       124.40,               2274330420.85,18045779,Y, ,126145,       152.10,        97.05
N,EQ,ONGC,OIL AND NATURAL GAS CORP.,       160.75,       160.75,       162.40,       156.00,       156.65,               4571931682.30,28766189,Y, ,166098,       176.35,        97.45
N,EQ,POWERGRID,POWER GRID CORP. LTD.,       198.05,       194.00,       196.00,       189.90,       191.10,               1905348869.15,9858778,Y, ,101829,       251.50,       167.15
N,EQ,RELIANCE,RELIANCE INDUSTRIES LTD,      2374.05,      2305.00,      2339.90,      2243.40,      2255.75,              26272008237.55,11466725,Y, ,493459,      2751.35,      1876.70
N,EQ,SBILIFE,SBI LIFE INSURANCE CO LTD,      1101.75,      1078.00,      1091.50,      1040.70,      1054.20,               2224642760.25,2088599,Y, ,88563,      1293.25,       845.10
N,EQ,SBIN,STATE BANK OF INDIA,       498.70,       480.00,       487.95,       468.00,       472.65,              15522908575.30,32356037,Y, ,430597,       549.00,       321.30
N,EQ,SHREECEM,SHREE CEMENT LIMITED,     24603.45,     24100.30,     24229.20,     22832.00,     23152.25,               2219209949.10,93756,Y, ,26077,     32048.00,     22832.00
N,EQ,SUNPHARMA,SUN PHARMACEUTICAL IND L,       840.25,       830.60,       836.95,       815.00,       818.25,               3030478957.10,3679222,Y, ,110697,       902.85,       562.10
N,EQ,TATACONSUM,TATA CONSUMER PRODUCT LTD,       723.25,       699.00,       714.55,       674.05,       677.70,               2142422939.80,3091298,Y, ,90992,       889.00,       577.05
N,EQ,TATAMOTORS,TATA MOTORS LIMITED,       477.00,       455.95,       461.55,       405.45,       427.95,              25420800452.15,57265685,Y, ,775585,       536.70,       268.45
N,EQ,TATASTEEL,TATA STEEL LIMITED,      1139.00,      1094.00,      1119.95,      1067.10,      1074.00,              13288073810.50,12126867,Y, ,324643,      1534.50,       670.85
N,EQ,TCS,TATA CONSULTANCY SERV LT,      3563.80,      3474.00,      3483.85,      3391.10,      3401.65,              17337349379.30,5039136,Y, ,344070,      4043.00,      2880.00
N,EQ,TECHM,TECH MAHINDRA LIMITED,      1413.30,      1370.50,      1400.00,      1330.00,      1333.00,               5541063422.35,4108603,Y, ,199589,      1838.00,       915.00
N,EQ,TITAN,TITAN COMPANY LIMITED,      2495.70,      2402.00,      2466.00,      2395.00,      2406.60,               4536886733.70,1875086,Y, ,135683,      2687.25,      1396.00
N,EQ,ULTRACEMCO,ULTRATECH CEMENT LIMITED,      6780.20,      6624.90,      6649.15,      6396.20,      6418.45,               3995289364.50,610393,Y, ,84655,      8269.00,      5970.20
N,EQ,UPL,UPL LIMITED,       688.00,       673.00,       674.75,       622.00,       632.30,               3528940539.50,5453651,Y, ,132743,       864.70,       514.05
N,EQ,WIPRO,WIPRO LTD,       567.10,       548.00,       556.90,       531.15,       537.15,               7333030977.60,13476944,Y, ,245211,       739.85,       397.75
 , , , , , , , , , , ,N, , , , 
 , , ,NIFTY Next 50 Sec, , , , , , , ,N, , , , 
N,EQ,ABBOTINDIA,ABBOTT INDIA LIMITED,     17021.25,     16300.00,     16950.00,     16300.00,     16777.60,                735326316.25,43783,N, ,16102,     23934.45,     14228.00
N,EQ,ACC,ACC LIMITED,      2151.30,      2085.10,      2120.65,      2002.00,      2014.00,                979747864.30,474202,N, ,42192,      2589.00,      1686.05
N,EQ,ADANIENT,ADANI ENTERPRISES LIMITED,      1688.70,      1626.00,      1648.60,      1528.80,      1543.95,               4468832162.10,2798065,N, ,88960,      1908.50,       780.55
N,EQ,ALKEM,ALKEM LABORATORIES LTD.,      3265.00,      3135.00,      3254.00,      3135.00,      3171.45,                157994988.60,49307,N, ,7412,      4070.00,      2540.05
N,EQ,AMBUJACEM,AMBUJA CEMENTS LTD,       330.95,       316.00,       322.35,       302.05,       306.95,               4000318508.70,12821969,N, ,163333,       442.50,       263.15
N,EQ,APOLLOHOSP,APOLLO HOSPITALS ENTER. L,      4610.80,      4425.00,      4535.00,      4351.05,      4381.95,               3622790622.90,814710,N, ,86219,      5935.40,      2787.50
N,EQ,AUROPHARMA,AUROBINDO PHARMA LTD,       637.05,       620.05,       627.45,       601.10,       605.45,               1535352717.45,2494850,N, ,60397,      1063.90,       590.10
N,EQ,BAJAJHLDNG,BAJAJ HOLDINGS & INVS LTD,      5227.65,      5150.00,      5150.00,      5045.55,      5104.35,                135948576.45,26601,N, ,7489,      5660.40,      3141.00
N,EQ,BANDHANBNK,BANDHAN BANK LIMITED,       315.45,       305.75,       312.85,       287.50,       291.15,               3232498474.45,10805931,N, ,125965,       371.00,       229.55
N,EQ,BERGEPAINT,BERGER PAINTS (I) LTD,       730.25,       700.00,       719.65,       676.00,       679.45,                761892114.05,1098960,N, ,58513,       872.95,       675.05
N,EQ,BIOCON,BIOCON LIMITED.,       395.45,       389.00,       394.85,       372.90,       374.15,               1130402777.75,2949622,N, ,56803,       424.40,       314.80
N,EQ,BOSCHLTD,BOSCH LIMITED,     15951.40,     15500.00,     15665.60,     14975.00,     15016.65,                778759586.70,50909,N, ,12231,     19250.00,     13225.00
N,EQ,CADILAHC,CADILA HEALTHCARE LIMITED,       371.70,       355.00,       363.95,       342.85,       344.75,                939357895.65,2670819,N, ,49754,       673.70,       342.85
N,EQ,COLPAL,COLGATE PALMOLIVE LTD.,      1432.25,      1414.00,      1425.00,      1392.00,      1397.35,                671348174.60,477460,N, ,30978,      1823.40,      1375.60
N,EQ,DABUR,DABUR INDIA LTD,       543.25,       532.00,       539.55,       526.40,       533.70,               1623219042.20,3036292,N, ,45570,       658.95,       497.05
N,EQ,DLF,DLF LIMITED,       344.20,       325.50,       339.45,       318.05,       320.50,               5224069210.15,15926498,N, ,160465,       449.70,       231.85
N,EQ,DMART,AVENUE SUPERMARTS LIMITED,      4193.45,      3993.85,      4131.95,      3947.85,      4014.65,               2241956201.25,552288,N, ,71749,      5900.00,      2676.40
N,EQ,GAIL,GAIL (INDIA) LTD,       138.25,       134.00,       136.15,       128.60,       129.75,               1775285829.05,13401506,N, ,71145,       171.30,       125.20
N,EQ,GLAND,GLAND PHARMA LIMITED,      3356.10,      3279.60,      3330.00,      3202.00,      3296.15,                491086498.60,149508,N, ,22143,      4350.00,      2308.55
N,EQ,GODREJCP,GODREJ CONSUMER PRODUCTS,       803.45,       770.00,       796.05,       766.60,       771.15,                693131051.15,887861,N, ,42114,      1138.00,       646.15
N,EQ,HAVELLS,HAVELLS INDIA LIMITED,      1201.25,      1150.00,      1180.25,      1140.05,      1147.40,               1927227748.50,1658545,N, ,57103,      1504.45,       958.00
N,EQ,HDFCAMC,HDFC AMC LIMITED,      2182.95,      2121.00,      2147.80,      2010.00,      2021.05,               1254857634.70,606929,N, ,58176,      3365.00,      2010.00
N,EQ,HINDPETRO,HINDUSTAN PETROLEUM CORP,       289.60,       281.90,       286.15,       270.95,       272.15,               1488037334.95,5347242,N, ,64433,       354.80,       222.80
N,EQ,ICICIGI,ICICI LOMBARD GIC LIMITED,      1279.90,      1259.80,      1270.00,      1235.00,      1240.85,               1045934534.60,838799,N, ,54318,      1675.00,      1235.00
N,EQ,ICICIPRULI,ICICI PRU LIFE INS CO LTD,       500.75,       480.20,       483.90,       465.00,       467.15,               1337530546.55,2797675,N, ,61722,       724.30,       418.50
N,EQ,IGL,INDRAPRASTHA GAS LTD,       361.10,       345.60,       352.10,       331.20,       334.30,               2013431305.45,5950896,N, ,70655,       602.05,       331.20
N,EQ,INDIGO,INTERGLOBE AVIATION LTD,      2039.40,      1975.00,      1988.00,      1800.00,      1830.55,               4536815207.65,2400153,N, ,99739,      2380.00,      1502.30
N,EQ,INDUSTOWER,INDUS TOWERS LIMITED,       251.65,       231.00,       239.00,       203.10,       206.00,              23407364420.60,105283747,N, ,289477,       332.80,       194.10
N,EQ,JUBLFOOD,JUBILANT FOODWORKS LTD,      3029.20,      2878.00,      2999.00,      2852.00,      2884.60,               3640615278.50,1257837,N, ,115609,      4590.00,      2660.70
N,EQ,LTI,L&T INFOTECH LIMITED,      5911.80,      5769.00,      5787.25,      5580.00,      5600.95,               2282950461.25,403007,N, ,47837,      7588.80,      3525.00
N,EQ,LUPIN,LUPIN LIMITED,       756.00,       740.00,       742.00,       711.00,       713.20,               1429911410.40,1977871,N, ,64647,      1267.65,       711.00
N,EQ,MARICO,MARICO LIMITED,       501.00,       477.00,       495.45,       477.00,       483.45,               1580213222.55,3229880,N, ,52965,       607.70,       379.10
N,EQ,MCDOWELL-N,UNITED SPIRITS LIMITED,       856.70,       840.10,       859.20,       829.40,       844.55,               4644520087.20,5468778,N, ,124033,      1019.95,       507.50
N,EQ,MRF,MRF LTD,     65803.60,     64350.00,     65850.00,     63000.00,     63945.60,               2758665077.40,43260,N, ,16702,     90801.00,     63000.00
N,EQ,MUTHOOTFIN,MUTHOOT FINANCE LIMITED,      1344.00,      1325.00,      1346.00,      1291.15,      1315.05,               2073421258.15,1566179,N, ,89454,      1721.95,      1121.00
N,EQ,NAUKRI,INFO EDGE (I) LTD,      4411.80,      4335.00,      4359.60,      4240.15,      4280.35,               2912290738.45,678797,N, ,69220,      7465.40,      4023.90
N,EQ,NMDC,NMDC LTD.,       142.75,       139.00,       140.50,       133.80,       134.45,               1684770511.50,12259007,N, ,70215,       213.20,       117.40
N,EQ,PEL,PIRAMAL ENTERPRISES LTD,      2099.90,      1993.00,      2058.00,      1932.00,      1948.75,               2003056369.45,1001671,N, ,57883,      3014.95,      1607.10
N,EQ,PETRONET,PETRONET LNG LIMITED,       205.25,       203.00,       203.00,       190.25,       190.95,                686717466.15,3518473,N, ,39121,       260.95,       190.25
N,EQ,PGHH,P&G HYGIENE & HEALTH CARE,     15658.25,     15201.70,     15307.95,     14820.05,     15013.75,                384364412.70,25395,N, ,3713,     16448.70,     12110.00
N,EQ,PIDILITIND,PIDILITE INDUSTRIES LTD,      2415.60,      2365.00,      2381.00,      2291.00,      2310.75,               1852817852.10,795911,N, ,80461,      2764.70,      1675.00
N,EQ,PNB,PUNJAB NATIONAL BANK,        37.35,        35.95,        36.40,        31.75,        32.00,               6438900193.70,189980575,N, ,214385,        48.20,        31.75
N,EQ,SBICARD,SBI CARDS & PAY SER LTD,       797.80,       777.70,       784.00,       750.00,       753.75,               1757106771.60,2301066,N, ,115696,      1165.00,       750.00
N,EQ,SIEMENS,SIEMENS LTD,      2396.50,      2340.00,      2360.25,      2271.70,      2285.70,                644767520.00,278710,N, ,23603,      2576.85,      1717.80
N,EQ,TORNTPHARM,TORRENT PHARMACEUTICALS L,      2738.15,      2620.00,      2766.70,      2620.00,      2669.00,               1120819479.80,413169,N, ,44533,      3298.50,      2311.10
N,EQ,UBL,UNITED BREWERIES LTD,      1531.80,      1500.00,      1513.05,      1451.10,      1464.55,                546037322.50,367659,N, ,27435,      1785.80,      1051.40
N,EQ,VEDL,VEDANTA LIMITED,       352.20,       342.00,       351.45,       335.70,       338.05,               4466050943.90,13040748,N, ,107831,       385.90,       192.70
N,EQ,YESBANK,YES BANK LIMITED,        13.85,        13.45,        13.65,        12.50,        12.60,               2262941351.20,172480925,N, ,110593,        16.90,        10.50
 ,EQ, , , , , , , , , , , , , , 
 ,EQ, ,COMPULSORY ROLLING STOCKS, , , , , , , , , , , , 
N,EQ,20MICRONS,20 MICRONS LTD,        75.10,        70.40,        71.80,        67.60,        67.60,                 26796249.05,388689,N, ,3836,       108.25,        28.20
N,EQ,21STCENMGM,21ST CENTURY MGMT SERVICE,        32.00,        31.40,        31.40,        31.40,        31.40,                    24460.60,779,N, ,24,        64.00,        11.60
