MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
Y, , ,Nifty 50,     17092.20,     17194.50,     17220.70,     17027.85,     17063.25,449535338801.72,2155173582,Y, ,18085176,     18604.45,     14151.40
Y, , ,NIFTY50 EQL Wgt,     19132.65,     19232.50,     19289.90,     19067.55,     19103.60,0,0,Y, ,0,          .00,          .00
Y, , ,NIFTY100 EQL Wgt,     19921.85,     20026.95,     20109.95,     19959.60,     19989.25,0,0,Y, ,0,          .00,          .00
Y, , ,NIFTY100 LowVol30,     12673.00,     12721.20,     12755.15,     12628.25,     12647.85,0,0,Y, ,0,          .00,          .00
Y, , ,NIFTY Alpha 50,     31569.90,     31868.50,     32164.10,     31848.40,     31898.10,0,0,Y, ,0,          .00,          .00
Y, , ,NIFTY MIDCAP 150,     10676.50,     10752.30,     10823.80,     10704.80,     10717.00,0,0,Y, ,0,     12338.50,      8543.75
Y, , ,NIFTY SMLCAP 50,      4519.45,      4571.85,      4612.40,      4543.80,      4552.05,0,0,Y, ,0,      5889.45,      3904.90
Y, , ,NIFTY SMLCAP 250,      8877.55,      8961.55,      9066.40,      8960.10,      8982.90,0,0,Y, ,0,     10524.55,      6682.20
Y, , ,NIFTY MIDSML 400,     10028.75,     10107.35,     10190.45,     10081.40,     10092.10,0,0,Y, ,0,     11554.15,      7879.90
Y, , ,NIFTY200 QUALTY30,     14096.15,     14175.85,     14207.20,     14078.70,     14099.90,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty FinSrv25 50,     17062.40,     17178.60,     17213.25,     16991.60,     17021.10,0,0,Y, ,0,          .00,          .00
Y, , ,NIFTY AlphaLowVol,     16480.30,     16539.70,     16614.70,     16467.55,     16494.80,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty200Momentm30,     19317.50,     19455.55,     19540.45,     19339.50,     19384.75,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty100ESGSecLdr,      2877.20,      2893.95,      2899.65,      2871.85,      2877.90,0,0,Y, ,0,          .00,          .00
Y, , ,NIFTY100 ESG,      3440.80,      3460.35,      3470.15,      3441.05,      3447.25,0,0,Y, ,0,          .00,          .00
Y, , ,NIFTY M150 QLTY50,     15999.85,     16116.30,     16239.10,     16085.80,     16113.25,0,0,Y, ,0,          .00,          .00
Y, , ,NIFTY INDIA MFG,      7686.80,      7734.20,      7764.50,      7694.85,      7705.50,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty IT,     34129.55,     34385.10,     34430.95,     34042.70,     34114.30,0,0,Y, ,0,     39446.70,     24212.80
Y, , ,Nifty Next 50,     40096.95,     40318.30,     40632.65,     40309.10,     40434.20,0,0,Y, ,0,     45290.80,     32873.40
Y, , ,Nifty Bank,     37371.65,     37628.55,     37774.60,     37318.00,     37392.05,0,0,Y, ,0,     41829.60,     30405.65
Y, , ,NIFTY MIDCAP 100,     28284.90,     28503.35,     28718.55,     28437.00,     28467.00,0,0,Y, ,0,     33243.50,     22480.25
Y, , ,Nifty 500,     14489.05,     14581.05,     14629.05,     14482.30,     14506.95,0,0,Y, ,0,     16004.45,     11923.20
Y, , ,Nifty 100,     17276.50,     17378.95,     17413.30,     17240.00,     17273.45,0,0,Y, ,0,     18870.70,     14329.60
Y, , ,Nifty Midcap 50,      7868.20,      7933.25,      7977.10,      7883.45,      7894.25,0,0,Y, ,0,      9196.75,      6325.05
Y, , ,Nifty Realty,       430.00,       434.75,       445.45,       434.45,       443.55,0,0,Y, ,0,       560.90,       298.35
Y, , ,Nifty Infra,      4855.90,      4877.60,      4889.45,      4833.00,      4842.40,0,0,Y, ,0,      5362.80,      3890.30
Y, , ,Nifty Energy,     24166.35,     24306.60,     24477.30,     24116.25,     24164.75,0,0,Y, ,0,     25418.90,     17159.30
Y, , ,Nifty FMCG,     35879.85,     36005.70,     36108.15,     35865.00,     35933.10,0,0,Y, ,0,     42021.45,     32312.45
Y, , ,Nifty MNC,     18552.30,     18635.90,     18707.40,     18560.90,     18596.35,0,0,Y, ,0,     20129.85,     15441.30
Y, , ,Nifty Pharma,     12954.50,     13010.90,     13077.65,     12952.50,     12976.30,0,0,Y, ,0,     14938.25,     11280.80
Y, , ,Nifty PSE,      3889.10,      3906.15,      3929.40,      3886.90,      3890.00,0,0,Y, ,0,      4504.35,      2939.15
Y, , ,Nifty PSU Bank,      2745.40,      2762.40,      2808.60,      2762.40,      2773.90,0,0,Y, ,0,      3133.50,      1910.65
Y, , ,Nifty Serv Sector,     23877.55,     24041.40,     24078.80,     23822.60,     23871.30,0,0,Y, ,0,     25822.85,     19628.30
Y, , ,India VIX,26.6625,26.6625,26.6625,23.9075,24.5425,0,0,Y, ,0,29.6450,9.0250
Y, , ,Nifty Auto,     11343.05,     11406.30,     11474.20,     11286.65,     11318.70,0,0,Y, ,0,     12139.75,      9345.20
Y, , ,Nifty Metal,      5595.90,      5635.70,      5655.20,      5599.30,      5608.90,0,0,Y, ,0,      6312.20,      3614.40
Y, , ,Nifty Media,      2035.20,      2061.90,      2077.75,      2043.85,      2050.10,0,0,Y, ,0,      2494.55,      1409.05
Y, , ,NIFTY SMLCAP 100,      9842.55,      9937.70,     10055.05,      9935.75,      9956.85,0,0,Y, ,0,     12047.45,      7827.60
Y, , ,Nifty 200,      8975.75,      9031.05,      9054.60,      8965.65,      8981.75,0,0,Y, ,0,      9895.10,      7427.00
Y, , ,Nifty Div Opps 50,      3576.55,      3595.40,      3600.45,      3560.95,      3566.70,0,0,Y, ,0,      3971.00,      2941.75
Y, , ,Nifty Commodities,      5652.45,      5686.40,      5703.70,      5628.50,      5640.40,0,0,Y, ,0,      6236.50,      4229.10
Y, , ,Nifty Consumption,      6850.30,      6878.30,      6925.50,      6863.60,      6876.80,0,0,Y, ,0,      7653.45,      5720.85
Y, , ,Nifty Fin Service,     17462.70,     17586.35,     17628.40,     17392.40,     17428.75,0,0,Y, ,0,     19778.95,     14600.65
Y, , ,Nifty50 Div Point,       189.17,       189.17,       189.17,       189.17,       189.17,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty100 Liq 15,      4468.10,      4493.40,      4508.70,      4459.05,      4468.60,0,0,Y, ,0,      4790.10,      3409.70
Y, , ,Nifty CPSE,      2365.00,      2372.90,      2382.15,      2342.55,      2345.75,0,0,Y, ,0,      2547.10,      1676.85
Y, , ,Nifty GrowSect 15,      7521.25,      7554.10,      7580.25,      7497.15,      7512.05,0,0,Y, ,0,      8301.15,      6791.70
Y, , ,Nifty50 PR 2x Lev,      8473.65,      8574.25,      8600.15,      8409.05,      8444.10,0,0,Y, ,0,     10268.25,      6075.25
Y, , ,Nifty50 PR 1x Inv,       259.50,       257.95,       260.50,       257.55,       259.95,0,0,Y, ,0,       309.60,       238.00
Y, , ,Nifty50 TR 2x Lev,     11572.70,     11710.10,     11745.55,     11484.55,     11532.40,0,0,Y, ,0,     13910.90,      8110.55
Y, , ,Nifty50 TR 1x Inv,       222.15,       220.85,       223.05,       220.50,       222.55,0,0,Y, ,0,       268.05,       204.60
Y, , ,Nifty50 Value 20,      8762.30,      8811.60,      8817.15,      8717.75,      8732.55,0,0,Y, ,0,      9602.50,      7047.25
Y, , ,Nifty Mid Liq 15,      7096.60,      7177.20,      7192.40,      7093.90,      7104.45,0,0,Y, ,0,      7961.85,      5348.30
Y, , ,Nifty Pvt Bank,     18926.15,     19043.10,     19138.20,     18929.40,     18964.70,0,0,Y, ,0,     21719.30,     16262.45
Y, , ,NIFTY100 Qualty30,      3781.95,      3798.20,      3809.95,      3771.75,      3779.10,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 8 13Yr,      2277.21,      2277.62,      2280.95,      2276.60,      2280.40,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 10Yr,      2032.06,      2032.43,      2034.65,      2029.94,      2034.45,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 10Yr Cln,       902.58,       902.58,       903.58,       901.47,       903.49,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 4 8Yr,      2499.63,      2500.04,      2501.05,      2497.17,      2499.63,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 11 15Yr,      2463.36,      2463.82,      2469.77,      2462.59,      2467.40,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 15YrPlus,      2702.68,      2703.21,      2707.45,      2701.49,      2704.93,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS Compsite,      2355.40,      2355.81,      2358.33,      2354.37,      2357.70,0,0,Y, ,0,          .00,          .00
Y, , ,NIFTY HEALTHCARE,      8104.95,      8141.85,      8194.35,      8103.05,      8115.85,0,0,Y, ,0,      9275.15,      6482.80
Y, , ,NIFTY CONSR DURBL,     27326.50,     27360.65,     27855.40,     27357.00,     27572.50,0,0,Y, ,0,     30892.40,     14089.55
Y, , ,NIFTY OIL AND GAS,      7346.00,      7386.45,      7425.45,      7321.85,      7340.55,0,0,Y, ,0,      8284.75,      4632.70
Y, , ,NIFTY500 MULTICAP,      9365.35,      9431.55,      9482.10,      9386.35,      9399.90,0,0,Y, ,0,     10475.45,      5531.55
Y, , ,NIFTY LARGEMID250,      9349.35,      9410.10,      9449.40,      9351.65,      9365.75,0,0,Y, ,0,     10495.35,      5635.20
Y, , ,NIFTY MID SELECT,      7086.45,      7152.85,      7184.50,      7083.65,      7095.40,0,0,Y, ,0,      8124.45,      5520.25
Y, , ,NIFTY TOTAL MKT,      8051.15,      8102.75,      8131.65,      8050.50,      8064.10,0,0,Y, ,0,      8833.95,      6252.10
Y, , ,NIFTY MICROCAP250,      9533.45,      9619.00,      9790.80,      9618.60,      9711.45,0,0,Y, ,0,     11249.55,      5802.95
Y, , ,NIFTY IND DIGITAL,      6211.25,      6265.75,      6280.20,      6215.65,      6229.30,0,0,Y, ,0,      7365.45,      4755.25
 , , , , , , , , , , ,Y, , , , 
 , , , , , , , , , , ,Y, , , , 
 , , ,NIFTY 50 Sec, , , , , , , ,Y, , , , 
N,EQ,ADANIPORTS,ADANI PORT & SEZ LTD,       705.55,       711.00,       719.40,       705.00,       706.70,               2121067305.85,2978284,Y, ,60389,       901.00,       638.10
N,EQ,ASIANPAINT,ASIAN PAINTS LIMITED,      3227.15,      3236.90,      3296.90,      3230.00,      3237.20,               3054370761.80,935896,Y, ,91015,      3590.00,      2260.00
N,EQ,AXISBANK,AXIS BANK LIMITED,       779.15,       783.50,       785.50,       772.25,       777.20,               4906394524.75,6303173,Y, ,144252,       866.90,       626.65
N,EQ,BAJAJ-AUTO,BAJAJ AUTO LIMITED,      3600.70,      3615.10,      3639.90,      3570.00,      3580.30,                755635048.15,209392,Y, ,24310,      4347.00,      3027.05
N,EQ,BAJAJFINSV,BAJAJ FINSERV LTD.,     16189.45,     16390.00,     16390.00,     16035.05,     16133.60,               3924204032.45,241830,Y, ,46829,     19325.00,      8960.05
N,EQ,BAJFINANCE,BAJAJ FINANCE LIMITED,      7011.35,      7060.00,      7117.35,      7027.45,      7044.55,               5630183095.50,795228,Y, ,91677,      8050.00,      4362.00
N,EQ,BHARTIARTL,BHARTI AIRTEL LIMITED,       699.25,       700.10,       708.95,       699.50,       704.40,               2907363092.20,4124469,Y, ,99194,       781.80,       499.55
N,EQ,BPCL,BHARAT PETROLEUM CORP  LT,       355.30,       358.50,       360.80,       356.20,       357.10,               1010056071.75,2818071,Y, ,50139,       503.00,       349.30
N,EQ,BRITANNIA,BRITANNIA INDUSTRIES LTD,      3489.75,      3497.75,      3530.00,      3470.00,      3511.15,               1146382137.05,326853,Y, ,30657,      4153.00,      3317.30
N,EQ,CIPLA,CIPLA LTD,       913.40,       915.25,       921.30,       910.25,       914.90,               1282023551.10,1399309,Y, ,47176,      1005.00,       738.10
N,EQ,COALINDIA,COAL INDIA LTD,       159.90,       160.35,       162.30,       158.20,       158.50,               1221230103.35,7627472,Y, ,58835,       203.80,       123.40
N,EQ,DIVISLAB,DIVI S LABORATORIES LTD,      4224.80,      4232.00,      4258.65,      4173.15,      4181.60,               1594665914.75,379328,Y, ,41032,      5425.10,      3153.30
N,EQ,DRREDDY,DR. REDDY S LABORATORIES,      4218.50,      4260.00,      4260.65,      4190.85,      4200.95,               1565184645.50,371484,Y, ,48503,      5614.60,      4135.00
N,EQ,EICHERMOT,EICHER MOTORS LTD,      2725.50,      2733.90,      2748.50,      2697.90,      2706.65,               1307546206.10,479284,Y, ,44942,      2994.00,      2303.70
N,EQ,GRASIM,GRASIM INDUSTRIES LTD,      1684.15,      1690.10,      1704.00,      1663.15,      1669.80,               1130696666.05,673096,Y, ,42577,      1929.80,      1190.85
N,EQ,HCLTECH,HCL TECHNOLOGIES LTD,      1149.55,      1156.00,      1159.00,      1148.05,      1153.00,               2234926126.25,1937649,Y, ,59302,      1377.75,       891.00
N,EQ,HDFC,HDFC LTD,      2453.95,      2471.80,      2479.45,      2428.30,      2437.05,               7483349300.40,3044306,Y, ,198247,      3021.10,      2286.85
N,EQ,HDFCBANK,HDFC BANK LTD,      1510.70,      1525.10,      1525.70,      1495.65,      1500.90,               6822487865.95,4514781,Y, ,182373,      1725.00,      1353.00
N,EQ,HDFCLIFE,HDFC LIFE INS CO LTD,       572.75,       572.75,       578.00,       565.50,       569.05,               1103217238.75,1929381,Y, ,59311,       775.65,       551.60
N,EQ,HEROMOTOCO,HERO MOTOCORP LIMITED,      2731.00,      2745.00,      2762.45,      2665.00,      2670.65,               1707455923.90,631227,Y, ,49076,      3510.90,      2310.00
N,EQ,HINDALCO,HINDALCO  INDUSTRIES  LTD,       516.20,       519.80,       523.25,       515.65,       518.70,               4641083035.45,8928934,Y, ,109322,       553.85,       305.40
N,EQ,HINDUNILVR,HINDUSTAN UNILEVER LTD.,      2269.95,      2270.00,      2273.95,      2252.25,      2260.40,               2996719610.85,1324411,Y, ,80649,      2859.30,      2120.00
N,EQ,ICICIBANK,ICICI BANK LTD.,       751.30,       754.60,       756.40,       742.70,       744.60,               8699303346.60,11624282,Y, ,225116,       867.00,       531.15
N,EQ,INDUSINDBK,INDUSIND BANK LIMITED,       939.10,       944.00,       960.80,       943.15,       950.70,               3340532697.70,3507003,Y, ,87687,      1242.00,       811.00
N,EQ,INFY,INFOSYS LIMITED,      1734.35,      1750.00,      1758.25,      1733.40,      1742.85,               9547154732.20,5478811,Y, ,191067,      1953.90,      1244.75
N,EQ,IOC,INDIAN OIL CORP LTD,       117.10,       117.80,       118.30,       116.50,       117.15,                667303887.15,5683477,Y, ,53945,       141.50,        86.75
N,EQ,ITC,ITC LTD,       214.85,       216.80,       217.50,       215.05,       215.95,               2384973404.80,11014283,Y, ,100185,       265.30,       199.10
N,EQ,JSWSTEEL,JSW STEEL LIMITED,       622.00,       624.50,       627.95,       612.85,       614.70,               1449067048.85,2339927,Y, ,49018,       776.50,       392.05
N,EQ,KOTAKBANK,KOTAK MAHINDRA BANK LTD,      1841.75,      1852.90,      1912.85,      1852.90,      1886.10,              13094681013.95,6915921,Y, ,149714,      2253.00,      1626.00
N,EQ,LT,LARSEN & TOUBRO LTD.,      1844.45,      1849.00,      1852.00,      1816.15,      1820.30,               2900635456.85,1583872,Y, ,113830,      2078.55,      1306.00
N,EQ,M&M,MAHINDRA & MAHINDRA LTD,       853.25,       856.00,       869.70,       845.70,       850.30,               1939063568.45,2265060,Y, ,104276,       979.00,       724.65
N,EQ,MARUTI,MARUTI SUZUKI INDIA LTD.,      8622.80,      8690.00,      8789.95,      8655.20,      8698.85,               4872047841.45,557954,Y, ,85991,      9050.00,      6400.00
N,EQ,NESTLEIND,NESTLE INDIA LIMITED,     18111.00,     18111.00,     18209.55,     17835.00,     17926.65,               1066958104.75,59248,Y, ,15596,     20609.15,     16002.10
N,EQ,NTPC,NTPC LTD,       132.10,       132.00,       133.45,       129.85,       130.20,               1215691901.30,9263264,Y, ,52713,       152.10,        97.05
N,EQ,ONGC,OIL AND NATURAL GAS CORP.,       164.95,       166.25,       166.40,       159.65,       160.75,               3447425314.25,21301826,Y, ,139948,       176.35,        97.45
N,EQ,POWERGRID,POWER GRID CORP. LTD.,       198.15,       198.35,       199.50,       197.60,       198.05,                966689629.05,4870098,Y, ,60418,       251.50,       167.15
N,EQ,RELIANCE,RELIANCE INDUSTRIES LTD,      2389.00,      2401.10,      2406.55,      2368.00,      2374.05,               8067102258.45,3373615,Y, ,195350,      2751.35,      1876.70
N,EQ,SBILIFE,SBI LIFE INSURANCE CO LTD,      1100.95,      1108.00,      1114.95,      1098.70,      1101.75,               1921968852.40,1743770,Y, ,46678,      1293.25,       845.10
N,EQ,SBIN,STATE BANK OF INDIA,       498.40,       503.00,       505.35,       497.25,       498.70,               6968058858.15,13899433,Y, ,174252,       549.00,       321.30
N,EQ,SHREECEM,SHREE CEMENT LIMITED,     24393.70,     24600.00,     24799.35,     24146.00,     24603.45,               1151077390.60,46904,Y, ,14309,     32048.00,     23500.05
N,EQ,SUNPHARMA,SUN PHARMACEUTICAL IND L,       845.80,       849.85,       853.00,       838.05,       840.25,               1671633329.40,1979574,Y, ,62251,       902.85,       562.10
N,EQ,TATACONSUM,TATA CONSUMER PRODUCT LTD,       715.20,       715.00,       731.20,       714.10,       723.25,               1318081848.15,1816654,Y, ,45832,       889.00,       577.05
N,EQ,TATAMOTORS,TATA MOTORS LIMITED,       478.25,       481.75,       485.40,       475.30,       477.00,               8503350999.45,17703998,Y, ,205394,       536.70,       268.45
N,EQ,TATASTEEL,TATA STEEL LIMITED,      1138.70,      1148.00,      1152.60,      1134.00,      1139.00,               5673217190.30,4960838,Y, ,129498,      1534.50,       670.85
N,EQ,TCS,TATA CONSULTANCY SERV LT,      3586.40,      3611.00,      3622.90,      3555.65,      3563.80,               8689549721.75,2426203,Y, ,166091,      4043.00,      2880.00
N,EQ,TECHM,TECH MAHINDRA LIMITED,      1412.55,      1422.00,      1424.95,      1409.20,      1413.30,               1870231526.80,1319711,Y, ,65619,      1838.00,       915.00
N,EQ,TITAN,TITAN COMPANY LIMITED,      2450.10,      2452.00,      2525.00,      2452.00,      2495.70,               5244902816.85,2096198,Y, ,104451,      2687.25,      1396.00
N,EQ,ULTRACEMCO,ULTRATECH CEMENT LIMITED,      6749.55,      6780.00,      6866.00,      6735.00,      6780.20,               3442967258.70,506540,Y, ,64082,      8269.00,      5970.20
N,EQ,UPL,UPL LIMITED,       693.35,       700.05,       702.65,       684.85,       688.00,               1882980206.55,2713053,Y, ,65754,       864.70,       514.05
N,EQ,WIPRO,WIPRO LTD,       564.15,       569.20,       570.90,       562.65,       567.10,               4081857513.15,7204256,Y, ,109133,       739.85,       397.75
 , , , , , , , , , , ,N, , , , 
 , , ,NIFTY Next 50 Sec, , , , , , , ,N, , , , 
N,EQ,ABBOTINDIA,ABBOTT INDIA LIMITED,     16714.75,     16751.10,     17069.90,     16625.05,     17021.25,                460886195.60,27205,N, ,7932,     23934.45,     14228.00
N,EQ,ACC,ACC LIMITED,      2165.40,      2169.05,      2197.00,      2143.70,      2151.30,                814369193.25,376034,N, ,37479,      2589.00,      1686.05
N,EQ,ADANIENT,ADANI ENTERPRISES LIMITED,      1667.70,      1682.00,      1717.50,      1670.00,      1688.70,               2182351680.50,1285012,N, ,34509,      1908.50,       780.55
N,EQ,ALKEM,ALKEM LABORATORIES LTD.,      3271.00,      3270.00,      3384.60,      3249.55,      3265.00,                412287349.60,124090,N, ,15990,      4070.00,      2540.05
N,EQ,AMBUJACEM,AMBUJA CEMENTS LTD,       337.35,       338.90,       340.50,       329.60,       330.95,               1775335731.25,5312647,N, ,55919,       442.50,       263.15
N,EQ,APOLLOHOSP,APOLLO HOSPITALS ENTER. L,      4576.05,      4595.00,      4735.00,      4590.50,      4610.80,               3515920581.75,755051,N, ,75402,      5935.40,      2787.50
N,EQ,AUROPHARMA,AUROBINDO PHARMA LTD,       637.55,       640.00,       644.65,       634.30,       637.05,                767997571.15,1200529,N, ,25442,      1063.90,       590.10
N,EQ,BAJAJHLDNG,BAJAJ HOLDINGS & INVS LTD,      5198.70,      5249.00,      5279.95,      5182.00,      5227.65,                132917602.40,25473,N, ,5976,      5660.40,      3141.00
N,EQ,BANDHANBNK,BANDHAN BANK LIMITED,       307.60,       309.00,       317.75,       308.35,       315.45,               1579800392.70,5019186,N, ,48681,       371.00,       229.55
N,EQ,BERGEPAINT,BERGER PAINTS (I) LTD,       727.05,       727.05,       738.00,       727.05,       730.25,                243280716.65,331804,N, ,14868,       872.95,       675.05
N,EQ,BIOCON,BIOCON LIMITED.,       384.30,       384.10,       397.15,       383.45,       395.45,                901382726.20,2297257,N, ,45242,       424.40,       314.80
N,EQ,BOSCHLTD,BOSCH LIMITED,     15970.15,     15970.00,     16213.10,     15840.00,     15951.40,                328226200.20,20424,N, ,6378,     19250.00,     13225.00
N,EQ,CADILAHC,CADILA HEALTHCARE LIMITED,       366.45,       367.00,       376.65,       367.00,       371.70,                593637951.65,1591416,N, ,27793,       673.70,       355.60
N,EQ,COLPAL,COLGATE PALMOLIVE LTD.,      1422.80,      1427.00,      1435.15,      1420.00,      1432.25,                383813082.55,268523,N, ,14079,      1823.40,      1375.60
N,EQ,DABUR,DABUR INDIA LTD,       550.05,       550.05,       551.00,       540.60,       543.25,                513744313.00,940986,N, ,29722,       658.95,       497.05
N,EQ,DLF,DLF LIMITED,       324.35,       330.15,       345.45,       328.95,       344.20,               5575608246.25,16434369,N, ,150952,       449.70,       231.85
N,EQ,DMART,AVENUE SUPERMARTS LIMITED,      4157.10,      4165.00,      4217.70,      4135.00,      4193.45,               1507469857.20,360454,N, ,45642,      5900.00,      2676.40
N,EQ,GAIL,GAIL (INDIA) LTD,       134.55,       135.05,       139.90,       135.00,       138.25,               1564418521.15,11299804,N, ,60813,       171.30,       125.20
N,EQ,GLAND,GLAND PHARMA LIMITED,      3246.10,      3280.00,      3400.00,      3270.40,      3356.10,                635075099.95,190246,N, ,20795,      4350.00,      2308.55
N,EQ,GODREJCP,GODREJ CONSUMER PRODUCTS,       780.90,       785.00,       806.00,       780.55,       803.45,                702632376.25,882666,N, ,29068,      1138.00,       646.15
N,EQ,HAVELLS,HAVELLS INDIA LIMITED,      1203.45,      1207.00,      1217.45,      1198.35,      1201.25,                757893775.30,627290,N, ,26642,      1504.45,       958.00
N,EQ,HDFCAMC,HDFC AMC LIMITED,      2181.70,      2199.85,      2206.00,      2171.65,      2182.95,                430021010.45,196013,N, ,15258,      3365.00,      2107.00
N,EQ,HINDPETRO,HINDUSTAN PETROLEUM CORP,       291.00,       291.00,       294.95,       288.00,       289.60,                613171828.80,2110155,N, ,30217,       354.80,       222.80
N,EQ,ICICIGI,ICICI LOMBARD GIC LIMITED,      1275.75,      1277.50,      1288.00,      1266.15,      1279.90,                701522497.70,549493,N, ,29651,      1675.00,      1235.00
N,EQ,ICICIPRULI,ICICI PRU LIFE INS CO LTD,       505.10,       506.50,       508.90,       497.15,       500.75,               1132775671.50,2250197,N, ,61535,       724.30,       418.50
N,EQ,IGL,INDRAPRASTHA GAS LTD,       360.40,       361.60,       367.30,       360.25,       361.10,                852441860.95,2342357,N, ,38754,       602.05,       354.10
N,EQ,INDIGO,INTERGLOBE AVIATION LTD,      2066.05,      2085.00,      2095.00,      2030.45,      2039.40,               1478378761.85,720061,N, ,33835,      2380.00,      1502.30
N,EQ,INDUSTOWER,INDUS TOWERS LIMITED,       252.05,       252.60,       254.45,       247.50,       251.65,                594138371.10,2374844,N, ,23798,       332.80,       194.10
N,EQ,JUBLFOOD,JUBILANT FOODWORKS LTD,      2994.25,      3010.00,      3077.55,      3010.00,      3029.20,               2144160815.80,705139,N, ,44956,      4590.00,      2660.70
N,EQ,LTI,L&T INFOTECH LIMITED,      5991.05,      6026.00,      6073.30,      5878.50,      5911.80,               1468094860.90,246058,N, ,26817,      7588.80,      3525.00
N,EQ,LUPIN,LUPIN LIMITED,       752.20,       754.70,       763.00,       753.35,       756.00,                755005096.05,995845,N, ,34755,      1267.65,       736.30
N,EQ,MARICO,MARICO LIMITED,       505.35,       503.00,       506.45,       499.70,       501.00,                407819800.90,812781,N, ,28898,       607.70,       379.10
N,EQ,MCDOWELL-N,UNITED SPIRITS LIMITED,       838.90,       845.80,       869.00,       840.15,       856.70,               1585733925.15,1847750,N, ,72041,      1019.95,       507.50
N,EQ,MRF,MRF LTD,     65769.60,     66164.20,     66799.95,     65701.00,     65803.60,                728816273.60,11015,N, ,6942,     90801.00,     63000.00
N,EQ,MUTHOOTFIN,MUTHOOT FINANCE LIMITED,      1348.50,      1354.00,      1366.40,      1335.00,      1344.00,                874570727.35,646286,N, ,47809,      1721.95,      1121.00
N,EQ,NAUKRI,INFO EDGE (I) LTD,      4460.80,      4524.00,      4527.00,      4395.00,      4411.80,               1480669558.75,332088,N, ,39252,      7465.40,      4023.90
N,EQ,NMDC,NMDC LTD.,       140.05,       141.40,       144.70,       140.75,       142.75,               1437504361.20,10043690,N, ,52466,       213.20,       117.40
N,EQ,PEL,PIRAMAL ENTERPRISES LTD,      2045.80,      2059.60,      2138.00,      2055.00,      2099.90,               2100107302.30,995402,N, ,65171,      3014.95,      1607.10
N,EQ,PETRONET,PETRONET LNG LIMITED,       207.25,       207.95,       209.85,       204.70,       205.25,                297957049.70,1440379,N, ,27861,       260.95,       203.75
N,EQ,PGHH,P&G HYGIENE & HEALTH CARE,     15431.25,     15539.00,     15750.00,     15355.00,     15658.25,                 39202990.80,2518,N, ,1392,     16448.70,     12110.00
N,EQ,PIDILITIND,PIDILITE INDUSTRIES LTD,      2382.70,      2399.95,      2432.00,      2394.00,      2415.60,                550121753.60,227717,N, ,22865,      2764.70,      1675.00
N,EQ,PNB,PUNJAB NATIONAL BANK,        37.20,        37.20,        38.00,        37.20,        37.35,               1386234947.90,36877066,N, ,47145,        48.20,        32.50
N,EQ,SBICARD,SBI CARDS & PAY SER LTD,       790.50,       799.80,       806.95,       794.00,       797.80,               1057133596.40,1321164,N, ,43053,      1165.00,       776.00
N,EQ,SIEMENS,SIEMENS LTD,      2406.90,      2420.30,      2460.15,      2392.35,      2396.50,                538142096.55,222272,N, ,20206,      2576.85,      1717.80
N,EQ,TORNTPHARM,TORRENT PHARMACEUTICALS L,      2700.40,      2721.00,      2749.70,      2710.10,      2738.15,                389733217.80,142532,N, ,12494,      3298.50,      2311.10
N,EQ,UBL,UNITED BREWERIES LTD,      1516.00,      1518.15,      1548.40,      1516.85,      1531.80,                330985909.25,215548,N, ,21516,      1785.80,      1051.40
N,EQ,VEDL,VEDANTA LIMITED,       350.10,       352.20,       355.90,       348.10,       352.20,               3289769936.70,9341304,N, ,60963,       385.90,       192.70
N,EQ,YESBANK,YES BANK LIMITED,        13.60,        13.70,        13.90,        13.60,        13.85,               1022910069.75,74202361,N, ,63102,        16.90,        10.50
 ,EQ, , , , , , , , , , , , , , 
 ,EQ, ,COMPULSORY ROLLING STOCKS, , , , , , , , , , , , 
N,EQ,20MICRONS,20 MICRONS LTD,        69.45,        70.20,        76.30,        70.20,        75.10,                 20982013.50,283801,N, ,3257,       108.25,        28.20
N,EQ,21STCENMGM,21ST CENTURY MGMT SERVICE,        32.65,        32.00,        32.00,        32.00,        32.00,                    37664.00,1177,N, ,38,        64.00,        11.60
N,EQ,3IINFOLTD,3I INFOTECH LIMITED,        56.10,        55.10,        57.45,        53.50,        53.80,                 62085257.85,1116902,N, ,8538,       119.30,        52.60
N,EQ,3MINDIA,3M INDIA LIMITED,     21320.45,     21490.00,     21499.95,     21030.20,     21213.40,                 51451698.95,2423,N, ,1597,     31000.00,     20866.45
