MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
Y, , ,Nifty 50,     17617.15,     17575.15,     17599.40,     16997.85,     17149.10,741901915610.97,3600717474,Y, ,31246832,     18604.45,     13596.75
Y, , ,NIFTY50 EQL Wgt,     19629.60,     19589.40,     19600.70,     18941.65,     19120.30,0,0,Y, ,0,          .00,          .00
Y, , ,NIFTY100 EQL Wgt,     20667.85,     20650.90,     20655.80,     19846.45,     20043.80,0,0,Y, ,0,          .00,          .00
Y, , ,NIFTY100 LowVol30,     13129.50,     13114.15,     13115.20,     12750.45,     12841.85,0,0,Y, ,0,          .00,          .00
Y, , ,NIFTY Alpha 50,     34964.90,     34932.15,     34958.90,     32922.95,     33319.90,0,0,Y, ,0,          .00,          .00
Y, , ,NIFTY MIDCAP 150,     11551.65,     11547.70,     11556.15,     11012.35,     11125.05,0,0,Y, ,0,     12338.50,      7840.25
Y, , ,NIFTY SMLCAP 50,      5282.05,      5265.85,      5272.65,      4986.35,      5028.15,0,0,Y, ,0,      5889.45,      3629.75
Y, , ,NIFTY SMLCAP 250,     10076.85,     10058.00,     10071.00,      9522.10,      9611.50,0,0,Y, ,0,     10524.55,      6105.25
Y, , ,NIFTY MIDSML 400,     11017.55,     11008.30,     11017.85,     10473.45,     10577.65,0,0,Y, ,0,     11554.15,      7221.05
Y, , ,NIFTY200 QUALTY30,     14615.25,     14604.30,     14629.25,     14073.45,     14184.25,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty FinSrv25 50,     17832.95,     17813.60,     17818.15,     17175.85,     17403.90,0,0,Y, ,0,          .00,          .00
Y, , ,NIFTY AlphaLowVol,     17184.05,     17177.65,     17177.70,     16557.15,     16679.55,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty200Momentm30,     20313.95,     20282.65,     20291.20,     19242.30,     19421.45,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty100ESGSecLdr,      2983.25,      2972.80,      2975.10,      2870.35,      2893.00,0,0,Y, ,0,          .00,          .00
Y, , ,NIFTY100 ESG,      3581.15,      3574.60,      3575.40,      3436.30,      3469.85,0,0,Y, ,0,          .00,          .00
Y, , ,NIFTY M150 QLTY50,     17607.40,     17612.45,     17652.75,     16858.90,     16975.40,0,0,Y, ,0,          .00,          .00
Y, , ,NIFTY INDIA MFG,      8018.25,      7995.70,      8004.55,      7684.40,      7747.90,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty IT,     36054.55,     35934.20,     35969.85,     34563.20,     34821.60,0,0,Y, ,0,     39446.70,     24212.80
Y, , ,Nifty Next 50,     42182.20,     42198.75,     42206.95,     40199.85,     40616.05,0,0,Y, ,0,     45290.80,     31638.15
Y, , ,Nifty Bank,     37574.30,     37601.95,     37694.70,     36375.35,     36947.55,0,0,Y, ,0,     41829.60,     30254.55
Y, , ,NIFTY MIDCAP 100,     30563.60,     30553.25,     30582.45,     29075.95,     29383.00,0,0,Y, ,0,     33243.50,     20769.65
Y, , ,Nifty 500,     15180.80,     15155.00,     15165.40,     14577.15,     14712.05,0,0,Y, ,0,     16004.45,     11273.55
Y, , ,Nifty 100,     17856.15,     17821.55,     17841.40,     17197.00,     17353.45,0,0,Y, ,0,     18870.70,     13704.15
Y, , ,Nifty Midcap 50,      8436.80,      8431.80,      8439.95,      8031.15,      8104.60,0,0,Y, ,0,      9196.75,      5946.50
Y, , ,Nifty Realty,       491.20,       491.10,       491.40,       453.15,       462.20,0,0,Y, ,0,       560.90,       298.35
Y, , ,Nifty Infra,      5100.45,      5095.25,      5117.90,      4913.45,      4952.25,0,0,Y, ,0,      5362.80,      3660.00
Y, , ,Nifty Energy,     25055.85,     25098.95,     25285.85,     24231.00,     24425.25,0,0,Y, ,0,     25418.90,     16104.60
Y, , ,Nifty FMCG,     36812.90,     36838.65,     36880.70,     35783.25,     35941.35,0,0,Y, ,0,     42021.45,     32312.45
Y, , ,Nifty MNC,     19019.15,     18994.20,     19044.00,     18346.70,     18480.70,0,0,Y, ,0,     20129.85,     15412.80
Y, , ,Nifty Pharma,     13243.05,     13225.10,     13238.60,     12846.55,     12998.60,0,0,Y, ,0,     14938.25,     11280.80
Y, , ,Nifty PSE,      4062.65,      4061.40,      4084.65,      3953.60,      3988.20,0,0,Y, ,0,      4504.35,      2711.40
Y, , ,Nifty PSU Bank,      2709.60,      2706.85,      2728.35,      2614.95,      2654.60,0,0,Y, ,0,      3054.75,      1786.80
Y, , ,Nifty Serv Sector,     24694.35,     24630.10,     24639.55,     23816.15,     24092.50,0,0,Y, ,0,     25822.85,     19147.50
Y, , ,India VIX,18.8875,18.8875,23.9000,18.8875,22.8250,0,0,Y, ,0,29.6450,9.0250
Y, , ,Nifty Auto,     11561.75,     11535.05,     11627.60,     11152.65,     11261.20,0,0,Y, ,0,     12139.75,      9345.20
Y, , ,Nifty Metal,      5719.55,      5669.05,      5669.60,      5382.20,      5420.45,0,0,Y, ,0,      6312.20,      3062.70
Y, , ,Nifty Media,      2228.25,      2235.65,      2243.75,      2105.00,      2126.05,0,0,Y, ,0,      2494.55,      1409.05
Y, , ,NIFTY SMLCAP 100,     11416.95,     11388.10,     11403.05,     10780.10,     10870.90,0,0,Y, ,0,     12047.45,      7131.25
Y, , ,Nifty 200,      9330.85,      9314.75,      9322.15,      8971.95,      9055.15,0,0,Y, ,0,      9895.10,      7057.30
Y, , ,Nifty Div Opps 50,      3735.85,      3731.90,      3734.30,      3616.25,      3638.95,0,0,Y, ,0,      3971.00,      2826.90
Y, , ,Nifty Commodities,      5879.20,      5861.75,      5869.80,      5624.15,      5657.30,0,0,Y, ,0,      6236.50,      3702.30
Y, , ,Nifty Consumption,      6999.05,      6992.00,      7002.45,      6740.20,      6796.15,0,0,Y, ,0,      7653.45,      5720.85
Y, , ,Nifty Fin Service,     18047.05,     18019.90,     18039.50,     17389.00,     17633.45,0,0,Y, ,0,     19778.95,     14545.35
Y, , ,Nifty50 Div Point,       159.08,       159.08,       159.08,       159.08,       159.08,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty100 Liq 15,      4487.55,      4481.45,      4499.30,      4320.30,      4370.25,0,0,Y, ,0,      4790.10,      3276.85
Y, , ,Nifty CPSE,      2428.20,      2431.00,      2451.05,      2374.50,      2398.20,0,0,Y, ,0,      2547.10,      1550.30
Y, , ,Nifty GrowSect 15,      7580.65,      7580.10,      7601.10,      7386.45,      7448.20,0,0,Y, ,0,      8301.15,      6669.15
Y, , ,Nifty50 PR 2x Lev,      9069.25,      9022.80,      9046.70,      8429.05,      8584.15,0,0,Y, ,0,     10268.25,      5713.10
Y, , ,Nifty50 PR 1x Inv,       252.00,       252.65,       260.90,       252.35,       258.75,0,0,Y, ,0,       323.40,       238.00
Y, , ,Nifty50 TR 2x Lev,     12342.30,     12279.15,     12311.60,     11471.10,     11682.15,0,0,Y, ,0,     13910.90,      7594.25
Y, , ,Nifty50 TR 1x Inv,       216.10,       216.70,       223.80,       216.40,       221.95,0,0,Y, ,0,       280.65,       204.60
Y, , ,Nifty50 Value 20,      9132.80,      9110.40,      9112.65,      8831.85,      8886.20,0,0,Y, ,0,      9602.50,      6849.25
Y, , ,Nifty Mid Liq 15,      7448.40,      7446.10,      7468.75,      7092.90,      7159.10,0,0,Y, ,0,      7961.85,      5348.30
Y, , ,Nifty Pvt Bank,     18929.55,     18966.45,     19005.05,     18333.00,     18643.60,0,0,Y, ,0,     21719.30,     16262.45
Y, , ,NIFTY100 Qualty30,      3888.00,      3883.40,      3884.40,      3744.55,      3776.35,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 8 13Yr,      2279.95,      2280.37,      2280.37,      2278.29,      2278.40,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 10Yr,      2041.54,      2041.90,      2041.90,      2037.50,      2037.60,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 10Yr Cln,       911.58,       911.58,       911.58,       909.61,       909.66,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 4 8Yr,      2484.72,      2485.13,      2486.14,      2484.72,      2485.52,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 11 15Yr,      2436.77,      2437.23,      2437.78,      2432.46,      2432.88,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 15YrPlus,      2641.77,      2642.29,      2643.79,      2640.04,      2640.04,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS Compsite,      2345.16,      2345.57,      2345.57,      2342.80,      2342.95,0,0,Y, ,0,          .00,          .00
Y, , ,NIFTY HEALTHCARE,      8302.95,      8291.60,      8300.30,      8049.70,      8145.20,0,0,Y, ,0,      9275.15,      6482.80
Y, , ,NIFTY CONSR DURBL,     28594.80,     28561.70,     28572.05,     27139.90,     27462.35,0,0,Y, ,0,     30892.40,     14089.55
Y, , ,NIFTY OIL AND GAS,      7766.90,      7776.50,      7817.30,      7515.00,      7573.00,0,0,Y, ,0,      8284.75,      4632.70
Y, , ,NIFTY500 MULTICAP,     10019.50,     10004.15,     10007.90,      9579.25,      9669.30,0,0,Y, ,0,     10475.45,      5531.55
Y, , ,NIFTY LARGEMID250,      9883.55,      9872.20,      9874.85,      9470.80,      9562.05,0,0,Y, ,0,     10495.35,      5635.20
Y, , ,NIFTY MID SELECT,      7549.75,      7548.90,      7561.60,      7188.25,      7263.90,0,0,Y, ,0,      8124.45,      5520.25
Y, , ,NIFTY TOTAL MKT,      8450.15,      8436.15,      8441.75,      8110.20,      8185.30,0,0,Y, ,0,      8833.95,      6252.10
Y, , ,NIFTY MICROCAP250,     10805.60,     10806.30,     10810.50,     10153.10,     10252.35,0,0,Y, ,0,     11249.55,      5802.95
Y, , ,NIFTY IND DIGITAL,      6738.95,      6709.95,      6717.15,      6377.95,      6437.35,0,0,Y, ,0,      7365.45,      4755.25
 , , , , , , , , , , ,Y, , , , 
 , , , , , , , , , , ,Y, , , , 
 , , ,NIFTY 50 Sec, , , , , , , ,Y, , , , 
N,EQ,ADANIPORTS,ADANI PORT & SEZ LTD,       723.90,       723.90,       725.25,       689.00,       702.45,               3770210027.05,5349759,Y, ,104251,       901.00,       500.10
N,EQ,ASIANPAINT,ASIAN PAINTS LIMITED,      3274.85,      3268.00,      3270.00,      3135.00,      3155.15,               4993633028.45,1575665,Y, ,155744,      3590.00,      2260.00
N,EQ,AXISBANK,AXIS BANK LIMITED,       712.50,       715.00,       716.40,       688.20,       704.60,               6194546508.20,8812501,Y, ,190032,       866.90,       616.00
N,EQ,BAJAJ-AUTO,BAJAJ AUTO LIMITED,      3419.80,      3421.00,      3454.20,      3350.00,      3382.30,               2673136737.20,788137,Y, ,81524,      4361.40,      3027.05
N,EQ,BAJAJFINSV,BAJAJ FINSERV LTD.,     16335.20,     16388.50,     16433.95,     15444.00,     15707.15,               7477475774.30,473643,Y, ,99635,     19325.00,      8638.00
N,EQ,BAJFINANCE,BAJAJ FINANCE LIMITED,      7373.75,      7350.00,      7350.00,      6817.70,      6931.75,              17560576458.00,2502582,Y, ,285198,      8050.00,      4362.00
N,EQ,BHARTIARTL,BHARTI AIRTEL LIMITED,       695.25,       690.30,       707.00,       677.35,       689.90,               7693451056.85,11091633,Y, ,181824,       781.80,       499.55
N,EQ,BPCL,BHARAT PETROLEUM CORP  LT,       381.70,       381.40,       383.85,       370.10,       373.10,               2008713086.35,5334037,Y, ,83497,       503.00,       357.40
N,EQ,BRITANNIA,BRITANNIA INDUSTRIES LTD,      3618.30,      3610.00,      3626.55,      3505.00,      3523.85,                856168087.75,240598,Y, ,31876,      4153.00,      3317.30
N,EQ,CIPLA,CIPLA LTD,       867.45,       871.50,       895.00,       867.45,       892.10,               4424880210.15,4992078,Y, ,152825,      1005.00,       738.10
N,EQ,COALINDIA,COAL INDIA LTD,       158.75,       158.20,       160.40,       154.80,       156.30,               1708931275.05,10854431,Y, ,77911,       203.80,       123.40
N,EQ,DIVISLAB,DIVI'S LABORATORIES LTD,      4179.40,      4189.00,      4190.00,      3788.95,      4056.60,               5593672010.30,1397434,Y, ,124719,      5425.10,      3153.30
N,EQ,DRREDDY,DR. REDDY'S LABORATORIES,      4496.15,      4486.10,      4489.80,      4311.00,      4364.35,               2442092435.50,556498,Y, ,62200,      5614.60,      4135.00
N,EQ,EICHERMOT,EICHER MOTORS LTD,      2711.10,      2695.20,      2729.15,      2621.50,      2656.40,               1242309892.25,465912,Y, ,37339,      3029.95,      2303.70
N,EQ,GRASIM,GRASIM INDUSTRIES LTD,      1792.10,      1791.80,      1791.80,      1684.00,      1690.70,               1761038468.30,1018776,Y, ,49295,      1929.80,      1017.00
N,EQ,HCLTECH,HCL TECHNOLOGIES LTD,      1167.95,      1162.50,      1164.50,      1111.00,      1124.90,               6671700359.95,5878438,Y, ,247857,      1377.75,       891.00
N,EQ,HDFC,HDFC LTD,      2592.95,      2571.65,      2601.80,      2510.35,      2539.80,               5976368049.35,2340062,Y, ,146189,      3021.10,      2354.00
N,EQ,HDFCBANK,HDFC BANK LTD,      1521.60,      1509.95,      1521.25,      1467.55,      1486.65,               8863401561.75,5934254,Y, ,211145,      1725.00,      1342.00
N,EQ,HDFCLIFE,HDFC LIFE INS CO LTD,       641.45,       639.85,       639.85,       619.10,       627.60,               1647587043.15,2628472,Y, ,98503,       775.65,       619.10
N,EQ,HEROMOTOCO,HERO MOTOCORP LIMITED,      2750.10,      2740.00,      2769.40,      2667.55,      2706.20,               1606402097.40,593277,Y, ,53417,      3629.05,      2310.00
N,EQ,HINDALCO,HINDALCO  INDUSTRIES  LTD,       506.70,       498.95,       500.50,       475.50,       478.40,               5331427857.10,11020372,Y, ,124768,       551.85,       224.55
N,EQ,HINDUNILVR,HINDUSTAN UNILEVER LTD.,      2325.40,      2338.90,      2344.95,      2266.70,      2284.60,               5122553451.70,2231103,Y, ,161617,      2859.30,      2120.00
N,EQ,ICICIBANK,ICICI BANK LTD.,       804.50,       813.00,       816.70,       783.30,       798.45,              23786340972.40,29612316,Y, ,424239,       867.00,       512.00
N,EQ,INDUSINDBK,INDUSIND BANK LIMITED,       854.10,       859.00,       869.30,       831.55,       851.25,               3974876913.85,4657809,Y, ,112346,      1242.00,       789.00
N,EQ,INFY,INFOSYS LIMITED,      1785.70,      1765.00,      1768.65,      1728.00,      1736.80,              12414981412.50,7116712,Y, ,261123,      1953.90,      1231.00
N,EQ,IOC,INDIAN OIL CORP LTD,       121.70,       121.00,       122.45,       119.90,       120.35,               1592328962.35,13110559,Y, ,75312,       141.50,        86.75
N,EQ,ITC,ITC LTD,       217.05,       217.05,       217.75,       210.90,       211.80,               3703479243.95,17354942,Y, ,169142,       265.30,       199.10
N,EQ,JSWSTEEL,JSW STEEL LIMITED,       666.25,       656.50,       657.00,       618.00,       621.80,               4638263506.95,7296421,Y, ,113057,       776.50,       363.20
N,EQ,KOTAKBANK,KOTAK MAHINDRA BANK LTD,      1893.75,      1884.10,      1887.90,      1810.00,      1830.90,               4694391500.80,2547434,Y, ,106050,      2253.00,      1626.00
N,EQ,LT,LARSEN & TOUBRO LTD.,      1956.05,      1955.00,      1959.00,      1881.55,      1899.90,               4414973871.80,2307120,Y, ,121335,      2078.55,      1306.00
N,EQ,M&M,MAHINDRA & MAHINDRA LTD,       875.20,       871.20,       878.35,       848.05,       854.70,               2912368867.40,3386669,Y, ,92127,       979.00,       724.65
N,EQ,MARUTI,MARUTI SUZUKI INDIA LTD.,      8189.60,      8189.00,      8332.80,      7952.80,      8052.30,               9386343804.80,1153538,Y, ,147137,      8368.90,      6400.00
N,EQ,NESTLEIND,NESTLE INDIA LIMITED,     18974.25,     18974.25,     19040.00,     18600.00,     18717.75,               1007149151.25,53437,Y, ,18324,     20609.15,     16002.10
N,EQ,NTPC,NTPC LTD,       134.10,       133.00,       135.25,       131.00,       132.60,               1901542771.65,14284658,Y, ,86605,       152.10,        88.15
N,EQ,ONGC,OIL AND NATURAL GAS CORP.,       163.65,       165.20,       168.30,       163.75,       165.70,               4780784714.00,28783449,Y, ,160060,       172.75,        87.75
N,EQ,POWERGRID,POWER GRID CORP. LTD.,       215.10,       216.40,       217.75,       211.50,       214.00,               2062612996.90,9637642,Y, ,111712,       251.50,       167.15
N,EQ,RELIANCE,RELIANCE INDUSTRIES LTD,      2477.85,      2475.00,      2504.75,      2355.10,      2377.90,              24409735846.55,10092511,Y, ,399996,      2751.35,      1830.00
N,EQ,SBILIFE,SBI LIFE INSURANCE CO LTD,      1240.65,      1240.00,      1240.00,      1205.15,      1225.00,               1308934169.45,1073781,Y, ,58647,      1293.25,       845.10
N,EQ,SBIN,STATE BANK OF INDIA,       502.70,       502.40,       506.80,       488.00,       494.15,              10062560914.35,20233933,Y, ,255220,       542.30,       269.50
N,EQ,SHREECEM,SHREE CEMENT LIMITED,     25037.20,     25182.60,     25289.95,     24072.60,     24320.90,               1238964702.20,50537,Y, ,14966,     32048.00,     22531.00
N,EQ,SUNPHARMA,SUN PHARMACEUTICAL IND L,       808.75,       804.00,       825.00,       791.60,       800.85,               4281352929.85,5300160,Y, ,97932,       871.00,       550.40
N,EQ,TATACONSUM,TATA CONSUMER PRODUCT LTD,       726.55,       725.00,       725.00,       688.50,       691.45,               2176877984.95,3114690,Y, ,90187,       889.00,       554.25
N,EQ,TATAMOTORS,TATA MOTORS LIMITED,       501.85,       499.70,       504.30,       473.35,       478.45,              12215445228.35,25228959,Y, ,322276,       536.70,       255.35
N,EQ,TATASTEEL,TATA STEEL LIMITED,      1169.70,      1160.00,      1163.65,      1090.00,      1099.20,               9407699634.20,8392076,Y, ,279320,      1534.50,       596.00
N,EQ,TCS,TATA CONSULTANCY SERV LT,      3833.50,      3840.00,      3849.65,      3740.10,      3771.35,              12326830753.15,3258414,Y, ,288359,      4043.00,      2880.00
N,EQ,TECHM,TECH MAHINDRA LIMITED,      1593.55,      1588.00,      1588.00,      1501.95,      1513.15,               4961429960.45,3250275,Y, ,173515,      1838.00,       915.00
N,EQ,TITAN,TITAN COMPANY LIMITED,      2528.15,      2520.00,      2522.55,      2376.00,      2403.05,               3425589208.00,1411443,Y, ,110228,      2687.25,      1396.00
N,EQ,ULTRACEMCO,ULTRATECH CEMENT LIMITED,      7357.65,      7360.00,      7365.00,      7088.65,      7156.00,               2295422331.55,319304,Y, ,53806,      8269.00,      5260.00
N,EQ,UPL,UPL LIMITED,       786.90,       776.70,       786.00,       755.50,       762.60,               1280338418.20,1663579,Y, ,45608,       864.70,       510.00
N,EQ,WIPRO,WIPRO LTD,       605.05,       605.50,       605.50,       568.45,       572.75,               7595394133.15,13075358,Y, ,358789,       739.85,       397.75
 , , , , , , , , , , ,N, , , , 
 , , ,NIFTY Next 50 Sec, , , , , , , ,N, , , , 
N,EQ,ABBOTINDIA,ABBOTT INDIA LIMITED,     16980.85,     16970.00,     16996.00,     16111.10,     16335.65,                501068088.65,30513,N, ,10886,     23934.45,     13959.80
N,EQ,ACC,ACC LIMITED,      2215.75,      2210.00,      2219.65,      2148.35,      2167.45,               1017250785.30,467114,N, ,34602,      2589.00,      1584.20
N,EQ,ADANIENT,ADANI ENTERPRISES LIMITED,      1828.35,      1822.00,      1827.45,      1696.55,      1715.80,               4163669086.45,2381112,N, ,60825,      1908.50,       496.90
N,BE,ADANITRANS,ADANI TRANSMISSION LTD,      2066.80,      2097.00,      2125.00,      1963.50,      2035.90,                176769527.15,85918,N, ,7341,      2141.00,      1650.25
N,EQ,ALKEM,ALKEM LABORATORIES LTD.,      3550.70,      3570.00,      3574.95,      3430.00,      3500.80,                443298851.95,126469,N, ,12397,      4070.00,      2540.05
N,EQ,AMBUJACEM,AMBUJA CEMENTS LTD,       368.65,       368.00,       371.20,       349.00,       352.85,               1508675206.50,4250468,N, ,49829,       442.50,       241.75
N,EQ,APOLLOHOSP,APOLLO HOSPITALS ENTER. L,      4691.65,      4690.00,      4710.80,      4462.25,      4498.15,               3389430103.45,737762,N, ,67060,      5935.40,      2528.10
N,EQ,AUROPHARMA,AUROBINDO PHARMA LTD,       655.45,       655.45,       655.45,       603.35,       609.70,               2092211991.00,3355188,N, ,88673,      1063.90,       603.35
N,EQ,BAJAJHLDNG,BAJAJ HOLDINGS & INVS LTD,      5350.15,      5381.25,      5418.40,      5000.00,      5078.20,                228168970.65,44253,N, ,13284,      5660.40,      3141.00
N,EQ,BANDHANBNK,BANDHAN BANK LIMITED,       295.50,       299.90,       311.00,       295.50,       307.85,              10133940624.45,33321083,N, ,237584,       371.00,       229.55
N,EQ,BERGEPAINT,BERGER PAINTS (I) LTD,       744.75,       749.10,       749.10,       707.35,       713.45,                507697470.45,701088,N, ,36903,       872.95,       675.05
N,EQ,BIOCON,BIOCON LIMITED.,       377.10,       377.10,       379.85,       367.90,       372.80,               1646925156.40,4407054,N, ,52540,       424.75,       314.80
N,EQ,BOSCHLTD,BOSCH LIMITED,     16470.75,     16470.75,     16528.65,     15801.30,     16059.75,                655081200.70,40889,N, ,13268,     19250.00,     13225.00
N,EQ,CADILAHC,CADILA HEALTHCARE LIMITED,       410.40,       410.00,       411.00,       390.15,       397.20,               1008285036.65,2525418,N, ,50450,       673.70,       390.15
N,EQ,COLPAL,COLGATE PALMOLIVE LTD.,      1444.90,      1444.00,      1453.70,      1398.00,      1404.10,                537690334.55,378951,N, ,33255,      1823.40,      1392.85
N,EQ,DABUR,DABUR INDIA LTD,       551.55,       552.00,       554.35,       541.00,       546.10,               1335259221.40,2431761,N, ,60621,       658.95,       497.05
N,EQ,DLF,DLF LIMITED,       395.10,       394.00,       394.60,       365.55,       372.00,               2646668517.80,7007990,N, ,85624,       449.70,       231.85
N,EQ,DMART,AVENUE SUPERMARTS LIMITED,      4299.80,      4300.00,      4316.90,      3978.00,      4035.30,               4588775145.10,1126974,N, ,166933,      5900.00,      2610.00
N,EQ,GAIL,GAIL (INDIA) LTD,       143.40,       142.05,       143.70,       138.70,       140.85,               1485512540.35,10501660,N, ,49765,       171.30,       124.25
N,EQ,GLAND,GLAND PHARMA LIMITED,      3568.10,      3545.00,      3545.00,      3246.00,      3304.00,               1399090923.80,417558,N, ,52586,      4350.00,      2071.00
N,EQ,GODREJCP,GODREJ CONSUMER PRODUCTS,       891.20,       890.00,       890.70,       853.95,       860.80,               1259375763.30,1449993,N, ,61531,      1138.00,       646.15
N,EQ,HAVELLS,HAVELLS INDIA LIMITED,      1241.55,      1248.00,      1248.00,      1150.30,      1179.95,               3056860238.35,2571377,N, ,106934,      1504.45,       958.00
N,EQ,HDFCAMC,HDFC AMC LIMITED,      2369.40,      2379.80,      2379.80,      2235.00,      2258.85,                956296240.15,418139,N, ,52338,      3365.00,      2235.00
N,EQ,HINDPETRO,HINDUSTAN PETROLEUM CORP,       310.50,       309.60,       313.65,       300.75,       303.50,                817181973.95,2658907,N, ,45745,       354.80,       212.30
N,EQ,ICICIGI,ICICI LOMBARD GIC LIMITED,      1381.65,      1378.00,      1379.40,      1325.55,      1331.00,               1033419822.35,763104,N, ,46129,      1675.00,      1295.00
N,EQ,ICICIPRULI,ICICI PRU LIFE INS CO LTD,       577.55,       578.50,       578.50,       557.30,       568.05,                624455618.55,1103122,N, ,34844,       724.30,       418.50
N,EQ,IGL,INDRAPRASTHA GAS LTD,       425.10,       425.10,       425.40,       390.55,       396.45,               2320540829.95,5780765,N, ,98793,       602.05,       390.55
N,EQ,INDIGO,INTERGLOBE AVIATION LTD,      2084.35,      2089.00,      2089.00,      1970.85,      1992.20,                930136742.70,459730,N, ,28807,      2380.00,      1502.30
N,EQ,INDUSTOWER,INDUS TOWERS LIMITED,       258.70,       257.70,       259.25,       246.45,       248.55,                550502922.20,2191607,N, ,27640,       332.80,       194.10
N,EQ,JUBLFOOD,JUBILANT FOODWORKS LTD,      3701.70,      3695.00,      3699.00,      3474.00,      3500.65,               1864871525.05,523004,N, ,51524,      4590.00,      2543.95
N,EQ,LTI,L&T INFOTECH LIMITED,      6393.80,      6408.00,      6495.00,      5826.00,      5969.10,               3809368022.95,632383,N, ,82347,      7588.80,      3525.00
N,EQ,LUPIN,LUPIN LIMITED,       903.40,       898.50,       933.50,       898.50,       922.00,               2122206559.60,2304612,N, ,62844,      1267.65,       853.50
N,EQ,MARICO,MARICO LIMITED,       477.85,       476.70,       476.80,       466.70,       471.40,                577480101.70,1225487,N, ,44307,       607.70,       379.10
N,EQ,MCDOWELL-N,UNITED SPIRITS LIMITED,       899.30,       896.00,       899.30,       846.65,       855.35,               1659807725.30,1910110,N, ,53327,      1019.95,       507.50
N,EQ,MRF,MRF LTD,     72697.10,     72700.00,     72989.95,     70002.00,     71077.35,                734591948.15,10330,N, ,7116,     98599.95,     68700.00
N,EQ,MUTHOOTFIN,MUTHOOT FINANCE LIMITED,      1432.75,      1437.00,      1455.90,      1405.00,      1441.90,               1544841587.60,1075305,N, ,48091,      1721.95,      1090.00
N,EQ,NAUKRI,INFO EDGE (I) LTD,      4762.60,      4762.60,      4765.00,      4407.00,      4508.60,               4292442714.25,951138,N, ,111254,      7465.40,      4023.90
N,EQ,NMDC,NMDC LTD.,       139.75,       139.75,       139.75,       133.05,       133.95,                923759546.65,6822893,N, ,42570,       213.20,       103.65
N,EQ,PEL,PIRAMAL ENTERPRISES LTD,      2527.85,      2508.00,      2527.85,      2339.15,      2366.30,               1848877970.80,760579,N, ,54471,      3014.95,      1303.60
N,EQ,PETRONET,PETRONET LNG LIMITED,       212.85,       213.70,       214.10,       207.05,       209.05,                518210820.35,2458927,N, ,68380,       260.95,       207.05
N,EQ,PGHH,P&G HYGIENE & HEALTH CARE,     15867.65,     15702.00,     16000.05,     14914.30,     15297.40,                142756836.80,9132,N, ,4545,     16448.70,     11100.00
N,EQ,PIDILITIND,PIDILITE INDUSTRIES LTD,      2700.60,      2714.90,      2721.35,      2615.85,      2640.35,               1756413016.45,663508,N, ,50178,      2764.70,      1663.80
N,EQ,PNB,PUNJAB NATIONAL BANK,        38.80,        38.80,        39.05,        37.30,        38.00,               1958064394.25,51367085,N, ,73595,        48.20,        31.90
N,EQ,SBICARD,SBI CARDS & PAY SER LTD,       850.10,       851.10,       851.90,       800.00,       814.90,               2102449534.30,2574253,N, ,107589,      1165.00,       800.00
N,EQ,SIEMENS,SIEMENS LTD,      2343.95,      2338.90,      2357.50,      2195.30,      2230.75,                937787396.10,416360,N, ,31517,      2576.85,      1565.00
N,EQ,TORNTPHARM,TORRENT PHARMACEUTICALS L,      3165.15,      3159.70,      3174.70,      3070.15,      3117.85,                365332010.80,116797,N, ,12850,      3298.50,      2311.10
N,EQ,UBL,UNITED BREWERIES LTD,      1566.35,      1560.05,      1570.40,      1508.90,      1523.80,                438661383.90,285079,N, ,19333,      1785.80,      1051.40
N,EQ,VEDL,VEDANTA LIMITED,       323.30,       322.00,       325.75,       310.25,       312.10,               3466588931.75,10949389,N, ,92538,       385.90,       160.30
N,EQ,YESBANK,YES BANK LIMITED,        13.75,        14.20,        14.20,        13.40,        13.45,               2750034875.00,200908635,N, ,171500,        17.50,        10.50
 ,EQ, , , , , , , , , , , , , , 
 ,EQ, ,COMPULSORY ROLLING STOCKS, , , , , , , , , , , , 
N,EQ,20MICRONS,20 MICRONS LTD,        95.35,        97.00,       100.20,        88.20,        90.05,                 59020966.10,632528,N, ,12514,       108.25,        28.20
N,EQ,21STCENMGM,21ST CENTURY MGMT SERVICE,        47.05,        47.95,        47.95,        46.60,        47.80,                  3104492.50,64993,N, ,458,        64.00,        10.60
N,EQ,3IINFOLTD,3I INFOTECH LIMITED,        81.55,        81.35,        81.80,        77.50,        77.50,                 71562331.65,913359,N, ,8695,       119.30,        52.60
